map40
31
10
block,0,0,2
block,0,1,2
block,0,2,2
block,0,3,2
block,0,4,2
block,0,5,2
block,0,6,2
block,0,7,2
block,0,8,2
block,0,9,2
block,0,10,2
block,0,11,2
block,0,12,2
block,0,13,2
block,0,14,2
block,0,15,2
block,0,16,2
block,0,17,2
block,0,18,2
block,0,19,2
block,0,20,2
block,0,21,2
block,0,22,2
block,0,23,2
block,0,24,2
block,0,25,2
block,0,26,2
block,0,27,2
block,0,28,2
block,0,29,2
block,0,30,2
block,1,0,2
tile,1,1,0
tile,1,2,0
tile,1,3,0
tile,1,4,0
tile,1,5,0
block,1,6,2
tile,1,7,0
tile,1,8,0
tile,1,9,0
tile,1,10,0
tile,1,11,0
tile,1,12,0
tile,1,13,0
tile,1,14,0
tile,1,15,0
block,1,16,3
tile,1,17,0
tile,1,18,0
tile,1,19,0
tile,1,20,0
tile,1,21,0
tile,1,22,0
block,1,23,2
block,1,24,2
tile,1,25,0
tile,1,26,0
block,1,27,2
block,1,28,2
block,1,29,1
block,1,30,2
block,2,0,2
block,2,1,1
tile,2,2,0
tile,2,3,0
block,2,4,1
tile,2,5,0
block,2,6,3
tile,2,7,0
tile,2,8,0
tile,2,9,0
tile,2,10,0
tile,2,11,0
tile,2,12,0
block,2,13,2
block,2,14,2
block,2,15,2
tile,2,16,0
tile,2,17,0
tile,2,18,0
tile,2,19,0
tile,2,20,0
tile,2,21,0
tile,2,22,0
tile,2,23,0
tile,2,24,0
tile,2,25,0
tile,2,26,0
tile,2,27,0
tile,2,28,0
block,2,29,1
block,2,30,2
block,3,0,2
tile,3,1,0
tile,3,2,0
block,3,3,3
block,3,4,3
tile,3,5,0
tile,3,6,0
tile,3,7,0
tile,3,8,0
tile,3,9,0
tile,3,10,0
tile,3,11,0
block,3,12,2
block,3,13,2
block,3,14,2
block,3,15,2
tile,3,16,0
tile,3,17,0
tile,3,18,0
tile,3,19,0
tile,3,20,0
tile,3,21,0
tile,3,22,0
tile,3,23,0
block,3,24,1
tile,3,25,0
block,3,26,3
tile,3,27,0
tile,3,28,0
tile,3,29,0
block,3,30,2
block,4,0,2
tile,4,1,0
tile,4,2,0
tile,4,3,0
tile,4,4,0
block,4,5,1
block,4,6,1
tile,4,7,0
tile,4,8,0
block,4,9,3
tile,4,10,0
tile,4,11,0
block,4,12,2
block,4,13,2
block,4,14,2
block,4,15,2
tile,4,16,0
block,4,17,2
tile,4,18,0
tile,4,19,0
tile,4,20,0
tile,4,21,0
tile,4,22,0
tile,4,23,0
tile,4,24,0
tile,4,25,0
tile,4,26,0
tile,4,27,0
block,4,28,2
block,4,29,2
block,4,30,2
block,5,0,2
tile,5,1,0
tile,5,2,0
tile,5,3,0
tile,5,4,0
block,5,5,1
block,5,6,1
tile,5,7,0
tile,5,8,0
tile,5,9,0
tile,5,10,0
tile,5,11,0
block,5,12,2
block,5,13,2
block,5,14,2
block,5,15,2
block,5,16,1
block,5,17,1
block,5,18,1
tile,5,19,0
tile,5,20,0
tile,5,21,0
tile,5,22,0
tile,5,23,0
tile,5,24,0
block,5,25,2
tile,5,26,0
tile,5,27,0
block,5,28,2
block,5,29,2
block,5,30,2
block,6,0,2
tile,6,1,0
block,6,2,3
tile,6,3,0
tile,6,4,0
tile,6,5,0
tile,6,6,0
tile,6,7,0
block,6,8,2
block,6,9,3
block,6,10,3
tile,6,11,0
tile,6,12,0
block,6,13,3
tile,6,14,0
tile,6,15,0
block,6,16,1
block,6,17,1
block,6,18,1
tile,6,19,0
tile,6,20,0
tile,6,21,0
block,6,22,1
tile,6,23,0
block,6,24,2
block,6,25,2
tile,6,26,0
tile,6,27,0
tile,6,28,0
tile,6,29,0
block,6,30,2
block,7,0,2
tile,7,1,0
tile,7,2,0
block,7,3,2
tile,7,4,0
tile,7,5,0
block,7,6,1
tile,7,7,0
tile,7,8,0
tile,7,9,0
tile,7,10,0
tile,7,11,0
block,7,12,2
tile,7,13,0
tile,7,14,0
tile,7,15,0
block,7,16,1
block,7,17,1
block,7,18,1
tile,7,19,0
tile,7,20,0
block,7,21,2
block,7,22,1
tile,7,23,0
block,7,24,2
block,7,25,2
tile,7,26,0
block,7,27,1
tile,7,28,0
tile,7,29,0
block,7,30,2
block,8,0,2
block,8,1,1
tile,8,2,0
tile,8,3,0
tile,8,4,0
tile,8,5,0
tile,8,6,0
tile,8,7,0
tile,8,8,0
tile,8,9,0
tile,8,10,0
tile,8,11,0
tile,8,12,0
tile,8,13,0
tile,8,14,0
tile,8,15,0
tile,8,16,0
tile,8,17,0
tile,8,18,0
tile,8,19,0
tile,8,20,0
tile,8,21,0
block,8,22,1
tile,8,23,0
tile,8,24,0
tile,8,25,0
tile,8,26,0
tile,8,27,0
tile,8,28,0
tile,8,29,0
block,8,30,2
block,9,0,2
block,9,1,2
block,9,2,2
block,9,3,2
block,9,4,2
block,9,5,2
block,9,6,2
block,9,7,2
block,9,8,2
block,9,9,2
block,9,10,2
block,9,11,2
block,9,12,2
block,9,13,2
block,9,14,2
block,9,15,2
block,9,16,2
block,9,17,2
block,9,18,2
block,9,19,2
block,9,20,2
block,9,21,2
block,9,22,2
block,9,23,2
block,9,24,2
block,9,25,2
block,9,26,2
block,9,27,2
block,9,28,2
block,9,29,2
block,9,30,2
map_done,
num_guards,4
guard,7,2
guard,4,11
guard,8,29
guard,6,27
assassin,4,7
